id,name,year,artist_id,category_id
23573,Alan,920,2219,102
23574,Carlos,1460,3100,137
23575,Teresa,1163,2704,43
23576,Juan,833,2878,27
23577,Michelle,1562,1745,37
23578,Michael,976,999,79
23579,Brian,1720,172,107
23580,Kelly,1563,1920,39
23581,Isabella,1897,4553,139
23582,Janice,1658,2658,44
23583,Patricia,1294,444,13
23584,Gary,1034,3754,82
23585,Lauren,1567,4970,45
23586,Loretta,891,4845,1
23587,Nicole,2007,3998,61
23588,Amy,1274,1070,125
23589,Megan,1630,1086,8
23590,Laura,2007,4109,4
23591,Christopher,1572,1659,62
23592,Timothy,1109,4040,130
23593,Tammy,974,1605,91
23594,Jose,1801,2228,34
23595,Victoria,934,1978,90
23596,Karen,1364,4523,21
23597,Johnathan,1721,2852,41
23598,Ana,1455,2318,140
23599,Nicholas,1784,3507,31
23600,Joseph,1249,1907,122
23601,Kayla,1812,849,64
23602,Juan,1579,2136,144
23603,Mark,1986,1561,11
23604,Sherri,1206,4315,23
23605,Matthew,1501,1155,92
23606,Larry,2013,1943,70
23607,Brendan,1582,4425,5
23608,Patrick,1390,3866,5
23609,Ernest,1400,2424,143
23610,Brooke,1452,173,46
23611,Christopher,1330,1545,119
23612,Justin,1430,21,69
23613,Jon,1733,4119,2
23614,Ashley,1758,884,102
23615,Jose,866,2241,77
23616,Tammy,1318,4061,109
23617,Lisa,1857,1345,16
23618,Christopher,1313,3636,85
23619,Cody,1423,2835,4
23620,Makayla,1148,133,84
23621,Gregory,1612,1155,35
23622,Kimberly,1584,2014,120
23623,Thomas,1319,1363,144
23624,Cassandra,1788,3147,136
23625,Melinda,961,599,15
23626,Danielle,1700,4477,113
23627,Brent,1366,2485,126
23628,Charles,954,1479,1
23629,Shannon,957,3850,14
23630,Bradley,1057,3399,58
23631,Jeffrey,966,2922,112
23632,Justin,1073,1771,123
23633,Ellen,921,2979,72
23634,Kristen,1042,1664,41
23635,Austin,1353,2557,122
23636,Rebecca,1958,1545,86
23637,Robert,1852,3916,143
23638,Bryan,1465,3863,45
23639,Richard,1684,153,77
23640,Breanna,1723,2309,5
23641,Jeffrey,962,803,28
23642,Luis,1574,4350,52
23643,Virginia,1839,2873,64
23644,Leonard,1679,3859,107
23645,Jason,1670,3511,40
23646,Mary,1377,2469,37
23647,Anthony,884,422,59
23648,Timothy,2005,1276,131
23649,Samantha,1269,1674,16
23650,Rebecca,928,2145,24
23651,Phillip,1262,3734,18
23652,Douglas,902,4411,96
23653,Amy,1556,1782,69
23654,Cheryl,1098,3246,75
23655,Aaron,1177,2740,62
23656,Harry,873,3589,141
23657,Donald,2006,3595,50
23658,Joe,1328,435,103
23659,Danielle,1512,1077,120
23660,Jenna,1241,3299,7
23661,Ellen,1558,4247,87
23662,Alan,1628,2690,113
23663,Lee,1324,3840,32
23664,Ashley,1177,4944,7
23665,Paul,1293,1951,84
23666,David,904,4767,13
23667,Tiffany,1600,4421,6
23668,Daniel,1294,2671,53
23669,Morgan,1384,2497,13
23670,Morgan,1063,5000,34
23671,David,1177,1290,88
23672,Kevin,1065,2256,142
23673,Brian,1427,1607,128
23674,Bobby,1155,2778,92
23675,Matthew,1435,3662,141
23676,Tonya,2012,2787,28
23677,Elaine,1064,665,102
23678,Bryan,2000,1052,88
23679,Tracy,1143,38,25
23680,Cassandra,1173,2769,47
23681,Katrina,1930,69,99
23682,Bryan,1392,4265,87
23683,Sue,1929,2829,14
23684,Timothy,906,2545,47
23685,Austin,2018,3991,22
23686,Alice,1908,3059,31
23687,Bryan,1886,1148,85
23688,Lauren,783,4933,33
23689,Martha,1039,4049,116
23690,Craig,777,323,43
23691,Logan,1954,2688,53
23692,Tonya,958,4707,52
23693,Alan,1569,3562,28
23694,Jonathan,1716,2135,112
23695,Nicholas,1924,2045,144
23696,Thomas,1324,1608,116
23697,Gordon,1051,1693,23
23698,Amy,1625,2171,46
23699,Brandon,1226,2309,134
23700,Michael,1500,2267,10
23701,Vanessa,1897,4430,46
23702,Keith,1799,1393,58
23703,Lisa,1001,2590,34
23704,Jasmine,893,3755,106
23705,Christine,1534,2609,75
23706,Michael,1718,1946,66
23707,Susan,1962,1726,9
23708,Steven,1144,3500,116
23709,Hunter,1800,4264,15
23710,Jeffrey,1709,437,48
23711,Stephanie,1465,2766,117
23712,Hunter,1573,1542,29
23713,Arthur,1474,3457,46
23714,Eric,957,2795,34
23715,Victoria,1532,4356,14
23716,Jennifer,885,713,62
23717,Shawn,1930,1903,82
23718,Steven,1980,975,50
23719,Devin,1972,2102,76
23720,James,922,2784,18
23721,Laura,1965,536,69
23722,Savannah,1053,4671,43
23723,Sarah,1867,549,96
23724,Aaron,1508,4986,13
23725,Vincent,849,4800,118
23726,Jennifer,930,2961,23
23727,Holly,1900,4736,130
23728,Stephen,1300,743,20
23729,Elizabeth,1911,819,62
23730,Christopher,1833,3647,21
23731,Mary,1918,2534,98
23732,Ronald,1356,4952,125
23733,Alexander,1508,1635,38
23734,Sherri,1929,2079,38
23735,Nicole,1035,535,126
23736,Kevin,1962,1493,138
23737,James,1105,647,56
23738,Robyn,1452,3922,101
23739,Adam,1953,629,115
23740,Lisa,1631,4579,74
23741,Kyle,1489,4761,65
23742,William,1986,2246,53
23743,Daniel,1730,3456,28
23744,Kenneth,1541,3184,73
23745,Evan,811,1240,127
23746,Bobby,1797,2665,17
23747,Leah,1457,4883,126
23748,Rebecca,1184,178,84
23749,John,1361,4005,28
23750,John,928,4978,100
23751,Peggy,962,4937,6
23752,Carlos,1602,1234,42
23753,David,1981,3284,80
23754,Jacqueline,1751,296,23
23755,Kathy,1139,133,27
23756,Patrick,1066,6,8
23757,James,1726,2207,22
23758,Amanda,877,4754,64
23759,Christopher,819,1987,7
23760,Eric,779,2537,123
23761,Gary,1877,2491,24
23762,Marcus,1260,4021,20
23763,Kristi,1424,3266,67
23764,Robin,1922,2472,112
23765,Austin,1090,3022,113
23766,Jessica,1238,4444,64
23767,Timothy,1682,1140,35
23768,Douglas,1876,1783,61
23769,Kevin,1645,3651,89
23770,Mary,862,2837,81
23771,Daniel,1135,777,28
23772,Robert,1153,1304,25
23773,James,951,3134,0
23774,Jordan,824,3001,105
23775,Trevor,863,3112,131
23776,Travis,1118,4251,90
23777,Jackie,845,300,20
23778,Jacob,1078,2488,105
23779,Vincent,1169,3714,37
23780,Brandon,1632,4818,13
23781,Sherri,1505,3114,43
23782,Kellie,1829,103,57
23783,Christopher,1505,585,9
23784,Richard,1905,3355,4
23785,Ashley,1080,1002,14
23786,Angela,1543,2923,61
23787,Jonathan,1579,1057,133
23788,Robert,1379,1594,73
23789,Jennifer,1865,3646,69
23790,Ruben,1907,797,143
23791,Richard,1390,1622,39
23792,Michelle,1574,3269,118
23793,Kelly,1854,1483,128
23794,Heather,1990,2271,26
23795,Samuel,1796,4814,61
23796,Victoria,1556,3436,134
23797,Caleb,1195,2930,24
23798,Megan,1208,1853,59
23799,Julia,1223,2609,22
23800,Jose,856,2138,30
23801,Bridget,1498,4552,52
23802,Linda,1843,2437,46
23803,Christopher,887,2173,58
23804,Bradley,1614,4065,89
23805,Kim,968,3787,144
23806,Robert,1049,2883,135
23807,Katie,1703,1451,113
23808,Jennifer,1489,2884,45
23809,Amanda,1701,4480,16
23810,Michael,929,2322,103
23811,Michael,1078,76,40
23812,Krystal,1679,3456,13
23813,Shannon,1723,816,38
23814,Kathy,1220,3599,94
23815,Tonya,1472,255,133
23816,Jill,1126,245,135
23817,Michelle,882,1635,76
23818,Alicia,1611,3683,30
23819,Vanessa,837,3858,117
23820,Zachary,981,1150,129
23821,Megan,1029,3528,128
23822,Jeffrey,1270,2772,89
23823,Jessica,1434,1116,18
23824,Michelle,1613,4045,124
23825,Susan,940,4176,99
23826,Michael,1477,417,75
23827,Shane,1111,4883,46
23828,Eric,848,4698,54
23829,Jessica,1810,4226,136
23830,Kevin,1736,4455,122
23831,James,1712,3140,92
23832,Angelica,2001,1908,22
23833,David,994,3016,134
23834,Kevin,1854,3609,138
23835,Billy,1169,1639,69
23836,Brittany,1909,3041,0
23837,Sarah,1272,3451,66
23838,Heather,1769,2554,114
23839,Jerry,1549,685,87
23840,Sara,1658,4731,64
23841,Susan,1909,3874,5
23842,Joseph,1494,1179,15
23843,Michelle,1661,4624,4
23844,Noah,1452,1788,86
23845,Jim,1543,4636,116
23846,William,1301,2642,2
23847,Danielle,1207,2209,68
23848,Eric,1089,3109,1
23849,Joseph,810,799,64
23850,Matthew,1586,951,127
23851,Kari,1540,403,24
23852,Shawn,1390,3293,6
23853,Thomas,1096,2408,5
23854,Taylor,1990,2012,8
23855,Edward,1334,3984,26
23856,Sherry,789,3238,35
23857,Miranda,1965,4174,80
23858,Ryan,947,3157,104
23859,Bradley,1515,4722,116
23860,David,1756,2919,68
23861,Lindsay,1308,215,79
23862,Justin,1048,3310,4
23863,Michael,897,803,112
23864,Linda,1046,1078,35
23865,Sandra,1330,4600,115
23866,Brandon,1182,1,16
23867,Jenna,962,4607,9
23868,Wendy,1839,3677,130
23869,Nicole,1659,3300,133
23870,Brian,1570,26,21
23871,Bradley,877,2936,68
23872,Bradley,1240,2739,67
23873,Justin,1472,4315,70
23874,Terri,1610,1558,44
23875,Mary,1397,3243,20
23876,Angela,1950,74,39
23877,Tracy,1864,471,23
23878,Shannon,918,2746,16
23879,Connie,1859,495,91
23880,Edward,2006,3643,73
23881,Frank,1043,274,25
23882,Cheryl,1314,3171,134
23883,Christopher,1725,332,61
23884,Carlos,905,1948,116
23885,Dennis,1623,2955,105
23886,Jasmine,1577,3672,39
23887,Cheryl,1550,4824,114
23888,Jeffrey,1103,843,8
23889,Victoria,816,216,131
23890,Clifford,1158,813,136
23891,Cody,880,3074,28
23892,Amy,1747,2265,85
23893,Katherine,1398,2493,42
23894,Jason,1136,4376,37
23895,Christian,1999,990,1
23896,Sarah,1449,2767,122
23897,Nicholas,1833,1148,122
23898,Kimberly,1755,1558,128
23899,Robert,1701,3258,30
23900,Michael,1380,4142,66
23901,Catherine,1018,3630,123
23902,Kevin,796,4637,65
23903,Scott,1030,4307,68
23904,Ian,1544,218,119
23905,Cameron,1917,596,5
23906,Candice,1857,4199,44
23907,Timothy,807,1204,21
23908,David,832,4941,69
23909,William,903,1388,64
23910,Alison,1813,1907,12
23911,Samantha,1771,4053,133
23912,Tom,1496,3061,59
23913,Dale,1377,3698,111
23914,Amanda,1158,433,67
23915,Andrea,1220,3173,103
23916,Sarah,997,1458,43
23917,Justin,1303,2476,66
23918,Gwendolyn,1688,1912,69
23919,Kristen,1696,222,144
23920,Eileen,1010,315,114
23921,Brittany,1534,2502,53
23922,Tonya,1239,1279,137
23923,David,1949,3532,108
23924,Amber,994,1177,141
23925,John,1689,1989,99
23926,Jennifer,1460,1652,58
23927,Jerry,1561,2755,144
23928,Tammy,979,969,24
23929,Jeffrey,1124,4673,11
23930,Belinda,899,3832,130
23931,Linda,950,3184,83
23932,Judith,1239,3692,29
23933,Amber,1537,1546,42
23934,Ian,1479,1201,61
23935,James,1618,1217,103
23936,Jessica,1345,3378,142
23937,Kara,1804,3218,113
23938,Benjamin,1900,346,50
23939,Taylor,1459,4545,75
23940,Kristine,1573,3037,45
23941,Andre,1717,4745,98
23942,Vicki,1071,2858,115
23943,John,1552,1940,100
23944,Justin,803,2781,124
23945,Jeffrey,1374,3170,42
23946,Tiffany,901,2013,143
23947,Holly,862,2528,55
23948,Alicia,1001,2329,45
23949,Tracey,2000,4130,8
23950,Jennifer,1643,4836,65
23951,Rachel,1206,1801,56
23952,James,1914,3562,117
23953,Tammy,1257,1758,135
23954,Anna,1631,314,139
23955,Mallory,1470,2807,64
23956,James,1445,4847,93
23957,Chelsea,1212,3039,51
23958,Jason,885,3948,65
23959,Cheyenne,1773,2451,98
23960,Steven,1984,1041,116
23961,Colton,1347,3213,123
23962,Ryan,1552,4893,9
23963,Eric,1974,1018,81
23964,Marcus,1347,4779,134
23965,Mallory,1657,1623,10
23966,Gregory,1825,2618,99
23967,Ryan,895,245,31
23968,Nicole,1218,4707,131
23969,Ryan,814,3971,132
23970,Alex,1453,1931,61
23971,Robert,1343,4689,19
23972,Andrew,1691,1598,57
23973,Chris,1493,470,45
23974,Bryan,1584,2032,75
23975,Christine,1902,3416,40
23976,James,2023,2361,76
23977,Kevin,1977,4123,49
23978,David,1935,2362,127
23979,Kara,1418,3371,38
23980,Derek,965,2901,24
23981,Kathleen,1938,4767,141
23982,Brian,975,4668,97
23983,Erin,1922,1500,26
23984,Brenda,1352,413,73
23985,Bradley,1005,2438,32
23986,Charles,1846,1193,107
23987,Karen,1793,1073,71
23988,Michael,978,2274,52
23989,Michael,1432,4257,48
23990,Kayla,1899,2596,107
23991,Deborah,1397,3871,58
23992,Tammy,790,2800,73
23993,Thomas,1674,2236,47
23994,Jeffery,1390,2855,31
23995,Vincent,1628,3732,41
23996,Jerry,1854,3439,58
23997,Gary,993,3326,34
23998,Michele,922,3883,129
23999,Amanda,1411,4950,51
24000,Jeff,789,3321,33
24001,Karen,977,4837,64
24002,Laurie,1734,4115,93
24003,Johnny,1168,4273,64
24004,Kimberly,1363,785,50
24005,Eric,1452,1540,27
24006,David,1589,4535,13
24007,Crystal,1820,2411,73
24008,Rita,1033,3076,103
24009,Jonathan,1415,77,97
24010,Patrick,1047,3766,12
24011,Lawrence,1038,3954,40
24012,Matthew,1135,2208,61
24013,Steven,1662,1069,3
24014,James,1509,225,114
24015,Dave,1902,3745,65
24016,Kathryn,1791,3119,60
24017,Joseph,1204,4722,29
24018,Bradley,1133,116,112
24019,Caitlin,1588,2772,49
24020,Derek,1326,2237,56
24021,Luis,1025,2589,45
24022,Timothy,1115,3731,114
24023,Julie,1979,1976,63
24024,Sean,1583,1389,62
24025,Larry,1916,2548,12
24026,Denise,1318,1117,54
24027,Christopher,917,4787,125
24028,Stanley,1708,1906,96
24029,Michelle,1856,3184,50
24030,James,1407,2307,50
24031,Emily,776,768,90
24032,Danielle,1894,1257,4
24033,Billy,1058,2478,113
24034,Vicki,1004,221,66
24035,Peggy,1317,4511,100
24036,Joshua,776,1023,53
24037,Bruce,942,783,64
24038,Lance,1766,3620,138
24039,Danny,1528,404,137
24040,Timothy,1360,4326,12
24041,Thomas,1799,127,71
24042,Sandra,1048,521,84
24043,Michelle,1828,3475,30
24044,Jimmy,1437,1411,51
24045,Steven,1837,3856,95
24046,Anthony,1785,3873,15
24047,John,1343,667,64
24048,Mark,1349,2258,33
24049,Steven,1818,1969,63
24050,Ethan,1557,2470,58
24051,Mark,937,300,87
24052,Lisa,837,1728,138
24053,Angela,948,3704,42
24054,Rebekah,1525,176,41
24055,William,1602,1955,20
24056,Jeffrey,1727,2792,49
24057,Desiree,1421,149,124
24058,Nicole,787,3038,43
24059,Cameron,1662,3874,85
24060,Dominique,803,2573,83
24061,Rachel,1565,4960,63
24062,Jeffrey,1436,1488,85
24063,Henry,1777,3907,55
24064,Shannon,1306,2381,108
24065,Joshua,2017,4220,44
24066,Marvin,1401,1072,140
24067,Latoya,897,483,49
24068,Sharon,1954,2814,118
24069,Bridget,1883,1262,131
24070,Michael,1318,817,103
24071,Valerie,1899,566,19
24072,Joshua,1859,4208,123
24073,Emily,1658,1010,115
24074,Robert,1252,1781,82
24075,Laura,985,4043,109
24076,Carol,1554,2617,117
24077,Karen,1444,858,86
24078,Jamie,1811,3591,3
24079,Matthew,1585,2536,32
24080,Shannon,1192,54,102
24081,Travis,1016,2094,46
24082,Erin,1354,2112,39
24083,Alex,1126,14,72
24084,Jonathan,1546,3143,39
24085,Sarah,1541,4849,74
24086,Barbara,1695,1140,97
24087,Denise,1855,508,112
24088,Michael,1223,3103,129
24089,Jessica,799,1394,109
24090,Scott,1184,4848,128
24091,Michael,1200,3791,108
24092,Jennifer,1132,3345,140
24093,Christopher,963,2832,72
24094,Laura,1812,1424,87
24095,Becky,1789,4549,53
24096,Morgan,776,2625,81
24097,Alexander,1080,2766,103
24098,Cheryl,1634,4116,14
24099,Beverly,1273,469,20
24100,Kristen,894,3382,66
24101,Maria,1227,3768,3
24102,Gina,1177,124,72
24103,Jake,941,400,137
24104,Theresa,1779,300,105
24105,Mary,1387,2295,93
24106,Nicole,1919,2398,44
24107,Steven,1429,332,65
24108,Melinda,1801,3739,63
24109,David,935,1963,105
24110,Rachel,1878,3211,63
24111,David,1873,3012,116
24112,Deborah,1198,2084,48
24113,Jasmine,1041,1224,51
24114,Deborah,1660,2771,15
24115,Emma,1957,1070,70
24116,Frederick,1282,2566,132
24117,Eric,861,1129,135
24118,Jennifer,928,1908,118
24119,Stephen,1509,224,120
24120,Stacey,1811,1067,125
24121,Megan,1924,4433,101
24122,Stephanie,1195,165,21
24123,Dennis,1845,2112,66
24124,Tonya,891,2220,15
24125,Donald,1146,1455,48
24126,David,1892,2381,10
24127,Kristina,1794,2861,83
24128,Travis,1222,2593,39
24129,Jeremy,909,1151,125
24130,Katherine,856,4758,50
24131,Aimee,1132,1921,6
24132,Scott,1437,294,80
24133,Ryan,1901,2258,34
24134,William,1166,850,82
24135,Amy,1640,4592,143
24136,Renee,810,3444,67
24137,Ronnie,1418,4915,87
24138,Alan,881,1294,13
24139,Steven,1571,517,129
24140,Steven,1308,2244,109
24141,Suzanne,807,3224,46
24142,Andrea,1220,2452,27
24143,Debra,1728,1002,136
24144,Lisa,1982,4662,59
24145,Megan,1874,168,110
24146,Justin,1411,4200,114
24147,Derek,1157,3586,81
24148,Eric,1817,2962,49
24149,Christopher,1526,4495,66
24150,Jon,859,3329,57
24151,Nicole,1344,4395,60
24152,George,1577,149,123
24153,Pamela,969,388,99
24154,Samuel,1430,1094,37
24155,Elizabeth,1771,2546,63
24156,Trevor,1732,3391,134
24157,Rebecca,1894,2568,99
24158,Mariah,1941,260,50
24159,Sharon,1869,1404,23
24160,Frank,1321,2134,90
24161,Thomas,1030,2762,48
24162,Denise,1718,903,134
24163,Eugene,1824,4239,30
24164,Krystal,1930,3964,123
24165,Christy,1834,1576,83
24166,Stacey,1159,257,17
24167,Victoria,1566,2751,143
24168,Tara,1644,1638,47
24169,Devon,906,1826,102
24170,John,1861,2405,66
24171,Joanna,937,3165,48
24172,Katrina,1934,4090,87
24173,Kelly,868,1815,140
24174,Shane,1302,1035,1
24175,Chad,1176,1500,57
24176,Andrea,1795,1966,10
24177,Matthew,1120,4447,84
24178,Stephanie,1757,2557,117
24179,Crystal,1163,4615,75
24180,Walter,1126,1456,30
24181,Autumn,1177,3531,83
24182,Amanda,979,801,95
24183,Laura,1272,3377,57
24184,Brandon,1093,1952,129
24185,Jessica,1753,2002,21
24186,Daniel,1841,968,69
24187,Mary,1334,3930,36
24188,Derek,929,4883,113
24189,Jonathan,1396,1171,52
24190,Jesse,1944,232,64
24191,Patricia,1482,2267,84
24192,Robert,796,400,87
24193,Ann,1868,4921,104
24194,Kathleen,948,644,133
24195,Katherine,1845,1245,11
24196,Margaret,1195,1899,124
24197,Kyle,1632,2632,1
24198,Marcus,2016,2522,134
24199,Scott,929,3017,22
24200,Deborah,1307,3896,46
24201,Cody,1914,1139,53
24202,Charles,1041,4773,16
24203,Joseph,1609,3498,90
24204,Debra,1157,1295,13
24205,Tyler,1843,181,63
24206,John,1004,791,81
24207,Brittney,1139,2242,3
24208,Jason,1958,2878,34
24209,Brooke,1792,3886,105
24210,Linda,1320,1202,41
24211,Charlotte,1834,2386,67
24212,Leah,1071,548,102
24213,Connie,1161,4654,103
24214,Michael,1747,841,32
24215,Andrew,1483,2335,114
24216,Meagan,1062,11,108
24217,Caroline,1462,4981,21
24218,Richard,1622,1815,134
24219,Matthew,1394,3950,138
24220,John,803,4499,143
24221,Heidi,811,3637,131
24222,Ryan,1546,226,51
24223,Peter,1939,4242,102
24224,Isabella,1358,4430,129
24225,Deanna,1964,3643,47
24226,Kellie,1306,3008,112
24227,Lisa,1217,1339,138
24228,Jose,1986,1791,97
24229,Tyler,1707,804,10
24230,Heather,1225,2086,10
24231,Scott,1600,446,104
24232,Shawn,1355,2308,59
24233,Amanda,1415,2048,0
24234,April,1730,2293,17
24235,Victor,1151,1966,44
24236,Robert,1894,2208,91
24237,Megan,914,2781,20
24238,Mark,1587,4363,102
24239,Misty,1761,4852,128
24240,Pamela,1724,4388,12
24241,Tamara,1534,4113,4
24242,William,1739,958,28
24243,James,1907,3761,60
24244,George,1793,1963,80
24245,Sierra,897,1832,54
24246,Martha,1581,2921,66
24247,Linda,845,1200,129
24248,Charles,2002,4469,136
24249,David,1457,1086,124
24250,Kelli,1033,4292,51
24251,Kelli,1911,3204,28
24252,Gary,902,2087,126
24253,Michelle,1991,3151,62
24254,Joel,1144,2034,19
24255,Tina,1667,276,7
24256,Ryan,1240,729,10
24257,Cory,1563,3051,111
24258,Lisa,864,3304,82
24259,Travis,1965,1839,0
24260,James,1218,4414,20
24261,Kyle,910,1434,32
24262,Connie,1974,3367,55
24263,Craig,1082,1810,84
24264,Jennifer,1043,2254,73
24265,Dustin,1171,84,12
24266,Justin,1482,1173,85
24267,Kyle,1681,320,132
24268,Joseph,969,4531,31
24269,Michael,1234,876,37
24270,Tammy,977,4350,108
24271,Mike,1685,3845,95
24272,Ann,1712,2466,69
24273,Hunter,1729,2456,120
24274,Bradley,1635,28,48
24275,Kevin,986,1945,137
24276,Elizabeth,1631,188,118
24277,Sean,1161,4981,67
24278,Dennis,1229,979,10
24279,Anna,772,1670,71
24280,April,1089,2862,76
24281,Steven,1009,4662,43
24282,Holly,959,616,41
24283,Ann,1978,1381,82
24284,Logan,1619,1077,99
24285,Janet,1129,264,55
24286,James,911,420,100
24287,Melissa,929,2907,62
24288,Justin,1590,2506,110
24289,Sara,873,148,110
24290,Angela,1498,56,93
24291,Meghan,1549,882,135
24292,Brianna,1913,307,33
24293,Jamie,1201,4992,121
24294,Howard,1759,2526,52
24295,Joshua,1929,613,115
24296,Brendan,1803,3255,38
24297,Joshua,1777,1397,88
24298,Alicia,1969,463,125
24299,Jeffrey,877,1144,28
24300,Bobby,1663,3680,128
24301,Erica,1597,2684,103
24302,Patrick,1189,964,40
24303,Courtney,1551,3566,66
24304,Michelle,1956,3796,69
24305,Evan,1011,1777,8
24306,Rachel,1344,4393,131
24307,Charles,808,3229,80
24308,Mary,1328,1248,124
24309,William,870,1273,52
24310,Lauren,815,135,31
24311,Denise,1488,4359,55
24312,Kimberly,1701,115,113
24313,Natasha,1556,3445,132
24314,David,1650,339,88
24315,Stephanie,1447,1029,95
24316,Amy,1912,882,46
24317,Philip,1821,4227,50
24318,Andrea,1923,2172,28
24319,Stacey,993,4819,93
24320,Joy,1979,671,122
24321,Chris,1986,4928,89
24322,Joseph,868,1708,47
24323,Mike,1957,4867,41
24324,Brian,917,1434,90
24325,Tanya,1014,2322,4
24326,Michelle,1776,2879,126
24327,Matthew,1805,2097,143
24328,Jennifer,1722,3245,6
24329,Chad,1012,4300,118
24330,Eric,1778,1963,82
24331,James,981,4378,112
24332,Mathew,1412,1527,93
